time,location_specific,energy_MWh,week
2024-05-16 00:00:00+00:00,208 Olsson,94303.685,125
2024-05-23 00:00:00+00:00,208 Olsson,90664.894,126
2024-05-30 00:00:00+00:00,208 Olsson,88474.964,127
2024-06-06 00:00:00+00:00,208 Olsson,86585.328,128
2024-06-13 00:00:00+00:00,208 Olsson,92824.423,129
2024-06-20 00:00:00+00:00,208 Olsson,93314.124,130
2024-06-27 00:00:00+00:00,208 Olsson,91390.358,131
2024-07-04 00:00:00+00:00,208 Olsson,90219.593,132
2024-07-11 00:00:00+00:00,208 Olsson,95599.623,133
2024-07-18 00:00:00+00:00,208 Olsson,82903.345,134
2024-07-25 00:00:00+00:00,208 Olsson,91551.439,135
2024-08-01 00:00:00+00:00,208 Olsson,89017.232,136
2024-08-08 00:00:00+00:00,208 Olsson,79767.126,137
2024-08-15 00:00:00+00:00,208 Olsson,84425.749,138
2024-08-22 00:00:00+00:00,208 Olsson,90235.763,139
2024-08-29 00:00:00+00:00,208 Olsson,87841.98,140
2024-09-05 00:00:00+00:00,208 Olsson,94111.158,141
2024-09-12 00:00:00+00:00,208 Olsson,91297.529,142
2024-09-19 00:00:00+00:00,208 Olsson,96829.984,143
2024-09-26 00:00:00+00:00,208 Olsson,85526.684,144
2024-10-03 00:00:00+00:00,208 Olsson,95265.833,145
2024-10-10 00:00:00+00:00,208 Olsson,93153.65,146
2024-10-17 00:00:00+00:00,208 Olsson,94285.835,147
2024-10-24 00:00:00+00:00,208 Olsson,98152.336,148
2024-10-31 00:00:00+00:00,208 Olsson,95278.172,149
2024-11-07 00:00:00+00:00,208 Olsson,95650.423,150
2024-11-14 00:00:00+00:00,208 Olsson,100378.295,151
2024-11-21 00:00:00+00:00,208 Olsson,94223.345,152
2024-11-28 00:00:00+00:00,208 Olsson,94588.108,153
2024-12-05 00:00:00+00:00,208 Olsson,94412.391,154
2024-12-12 00:00:00+00:00,208 Olsson,93218.624,155
2024-12-19 00:00:00+00:00,208 Olsson,96458.506,156
2024-12-26 00:00:00+00:00,208 Olsson,99150.547,157
2025-01-02 00:00:00+00:00,208 Olsson,105968.418,158
2025-01-09 00:00:00+00:00,208 Olsson,94826.329,159
2025-01-16 00:00:00+00:00,208 Olsson,94402.372,160
2025-01-23 00:00:00+00:00,208 Olsson,103872.171,161
2025-01-30 00:00:00+00:00,208 Olsson,101551.182,162
2025-02-06 00:00:00+00:00,208 Olsson,104005.354,163
2025-02-13 00:00:00+00:00,208 Olsson,55482.464,164
2025-02-20 00:00:00+00:00,208 Olsson,100678.482,165
2025-02-27 00:00:00+00:00,208 Olsson,102103.942,166
2025-03-06 00:00:00+00:00,208 Olsson,99489.633,167
2025-03-13 00:00:00+00:00,208 Olsson,101326.658,168
2025-03-20 00:00:00+00:00,208 Olsson,101487.762,169
2025-03-27 00:00:00+00:00,208 Olsson,110822.497,170
2025-04-03 00:00:00+00:00,208 Olsson,104722.469,171
2025-04-10 00:00:00+00:00,208 Olsson,99970.248,172
2025-04-17 00:00:00+00:00,208 Olsson,100617.327,173
2025-04-24 00:00:00+00:00,208 Olsson,105554.368,174
2025-05-01 00:00:00+00:00,208 Olsson,100680.657,175
2025-05-08 00:00:00+00:00,208 Olsson,106507.612,176
2025-05-15 00:00:00+00:00,208 Olsson,109904.859,177
2025-05-22 00:00:00+00:00,208 Olsson,104391.013,178
2025-05-29 00:00:00+00:00,208 Olsson,102524.924,179
2025-06-05 00:00:00+00:00,208 Olsson,102875.991,180
2025-06-12 00:00:00+00:00,208 Olsson,106605.277,181
2025-06-19 00:00:00+00:00,208 Olsson,101428.996,182
2025-06-26 00:00:00+00:00,208 Olsson,106036.832,183
2025-07-03 00:00:00+00:00,208 Olsson,110312.87,184
2025-07-10 00:00:00+00:00,208 Olsson,110601.891,185
2025-07-17 00:00:00+00:00,208 Olsson,112448.326,186
2025-07-24 00:00:00+00:00,208 Olsson,103315.464,187
2025-07-31 00:00:00+00:00,208 Olsson,111564.309,188
2025-08-07 00:00:00+00:00,208 Olsson,111669.675,189
2025-08-14 00:00:00+00:00,208 Olsson,108325.039,190
2025-08-21 00:00:00+00:00,208 Olsson,105328.073,191
2025-08-28 00:00:00+00:00,208 Olsson,106141.262,192
2025-09-04 00:00:00+00:00,208 Olsson,105488.959,193
2025-09-11 00:00:00+00:00,208 Olsson,110780.8,194
2025-09-18 00:00:00+00:00,208 Olsson,108229.471,195
2025-09-25 00:00:00+00:00,208 Olsson,91821.614,196
2021-12-30 00:00:00+00:00,210 Olsson,93501.391,1
2022-01-06 00:00:00+00:00,210 Olsson,130599.218,2
2022-01-13 00:00:00+00:00,210 Olsson,132130.774,3
2022-01-20 00:00:00+00:00,210 Olsson,132054.942,4
2022-01-27 00:00:00+00:00,210 Olsson,132999.785,5
2022-02-03 00:00:00+00:00,210 Olsson,133871.38,6
2022-02-10 00:00:00+00:00,210 Olsson,135729.109,7
2022-02-17 00:00:00+00:00,210 Olsson,135364.003,8
2022-02-24 00:00:00+00:00,210 Olsson,136605.782,9
2022-03-03 00:00:00+00:00,210 Olsson,140175.453,10
2022-03-10 00:00:00+00:00,210 Olsson,139412.741,11
2022-03-17 00:00:00+00:00,210 Olsson,143463.391,12
2022-03-24 00:00:00+00:00,210 Olsson,144010.489,13
2022-03-31 00:00:00+00:00,210 Olsson,144629.256,14
2022-04-07 00:00:00+00:00,210 Olsson,50372.55,15
2022-04-14 00:00:00+00:00,210 Olsson,0.0,16
2022-04-21 00:00:00+00:00,210 Olsson,0.0,17
2022-04-28 00:00:00+00:00,210 Olsson,0.0,18
2022-05-05 00:00:00+00:00,210 Olsson,0.0,19
2022-05-12 00:00:00+00:00,210 Olsson,131645.473,20
2022-05-19 00:00:00+00:00,210 Olsson,154747.863,21
2022-05-26 00:00:00+00:00,210 Olsson,155196.102,22
2022-06-02 00:00:00+00:00,210 Olsson,148622.642,23
2022-06-09 00:00:00+00:00,210 Olsson,158419.745,24
2022-06-16 00:00:00+00:00,210 Olsson,159456.931,25
2022-06-23 00:00:00+00:00,210 Olsson,162374.088,26
2022-06-30 00:00:00+00:00,210 Olsson,165016.918,27
2022-07-07 00:00:00+00:00,210 Olsson,162658.089,28
2022-07-14 00:00:00+00:00,210 Olsson,106729.584,29
2022-07-21 00:00:00+00:00,210 Olsson,172487.815,30
2022-07-28 00:00:00+00:00,210 Olsson,173620.18,31
2022-08-04 00:00:00+00:00,210 Olsson,174404.983,32
2022-08-11 00:00:00+00:00,210 Olsson,174961.996,33
2022-08-18 00:00:00+00:00,210 Olsson,174328.682,34
2022-08-25 00:00:00+00:00,210 Olsson,173610.758,35
2022-09-01 00:00:00+00:00,210 Olsson,166155.006,36
2022-09-08 00:00:00+00:00,210 Olsson,169165.663,37
2022-09-15 00:00:00+00:00,210 Olsson,178626.819,38
2022-09-22 00:00:00+00:00,210 Olsson,171231.746,39
2022-09-29 00:00:00+00:00,210 Olsson,132574.28,40
2022-10-06 00:00:00+00:00,210 Olsson,26416.945,41
2022-10-13 00:00:00+00:00,210 Olsson,156438.165,42
2022-10-20 00:00:00+00:00,210 Olsson,123399.234,43
2022-10-27 00:00:00+00:00,210 Olsson,177432.013,44
2022-11-03 00:00:00+00:00,210 Olsson,178765.065,45
2022-11-10 00:00:00+00:00,210 Olsson,182708.61,46
2022-11-17 00:00:00+00:00,210 Olsson,185961.438,47
2022-11-24 00:00:00+00:00,210 Olsson,186085.143,48
2022-12-01 00:00:00+00:00,210 Olsson,181938.467,49
2022-12-08 00:00:00+00:00,210 Olsson,187733.852,50
2022-12-15 00:00:00+00:00,210 Olsson,184147.327,51
2022-12-22 00:00:00+00:00,210 Olsson,186884.85,52
2022-12-29 00:00:00+00:00,210 Olsson,190573.374,53
2023-01-05 00:00:00+00:00,210 Olsson,197812.705,54
2023-01-12 00:00:00+00:00,210 Olsson,186660.415,55
2023-01-19 00:00:00+00:00,210 Olsson,197217.395,56
2023-01-26 00:00:00+00:00,210 Olsson,192508.919,57
2023-02-02 00:00:00+00:00,210 Olsson,197627.99,58
2023-02-09 00:00:00+00:00,210 Olsson,179519.687,59
2023-02-16 00:00:00+00:00,210 Olsson,197092.979,60
2023-02-23 00:00:00+00:00,210 Olsson,159801.276,61
2023-03-02 00:00:00+00:00,210 Olsson,191597.966,62
2023-03-09 00:00:00+00:00,210 Olsson,134585.107,63
2023-03-16 00:00:00+00:00,210 Olsson,24862.787,64
2023-03-23 00:00:00+00:00,210 Olsson,225160.981,65
2023-03-30 00:00:00+00:00,210 Olsson,225101.493,66
2023-04-06 00:00:00+00:00,210 Olsson,229567.815,67
2023-04-13 00:00:00+00:00,210 Olsson,230338.621,68
2023-04-20 00:00:00+00:00,210 Olsson,233319.327,69
2023-04-27 00:00:00+00:00,210 Olsson,216988.817,70
2023-05-04 00:00:00+00:00,210 Olsson,237235.479,71
2023-05-11 00:00:00+00:00,210 Olsson,237444.248,72
2023-05-18 00:00:00+00:00,210 Olsson,239596.566,73
2023-05-25 00:00:00+00:00,210 Olsson,241332.222,74
2023-06-01 00:00:00+00:00,210 Olsson,244267.261,75
2023-06-08 00:00:00+00:00,210 Olsson,243558.751,76
2023-06-15 00:00:00+00:00,210 Olsson,246585.047,77
2023-06-22 00:00:00+00:00,210 Olsson,235921.674,78
2023-06-29 00:00:00+00:00,210 Olsson,249036.185,79
2023-07-06 00:00:00+00:00,210 Olsson,252232.448,80
2023-07-13 00:00:00+00:00,210 Olsson,253933.656,81
2023-07-20 00:00:00+00:00,210 Olsson,253517.608,82
2023-07-27 00:00:00+00:00,210 Olsson,254836.382,83
2023-08-03 00:00:00+00:00,210 Olsson,256980.267,84
2023-08-10 00:00:00+00:00,210 Olsson,258493.643,85
2023-08-17 00:00:00+00:00,210 Olsson,261252.847,86
2023-08-24 00:00:00+00:00,210 Olsson,262141.017,87
2023-08-31 00:00:00+00:00,210 Olsson,264034.295,88
2023-09-07 00:00:00+00:00,210 Olsson,265969.09,89
2023-09-14 00:00:00+00:00,210 Olsson,266493.975,90
2023-09-21 00:00:00+00:00,210 Olsson,268671.7,91
2023-09-28 00:00:00+00:00,210 Olsson,270156.067,92
2023-10-05 00:00:00+00:00,210 Olsson,270787.43,93
2023-10-12 00:00:00+00:00,210 Olsson,273796.741,94
2023-10-19 00:00:00+00:00,210 Olsson,275456.662,95
2023-10-26 00:00:00+00:00,210 Olsson,274871.938,96
2023-11-02 00:00:00+00:00,210 Olsson,276315.202,97
2023-11-09 00:00:00+00:00,210 Olsson,282122.064,98
2023-11-16 00:00:00+00:00,210 Olsson,224483.006,99
2023-11-23 00:00:00+00:00,210 Olsson,0.0,100
2023-11-30 00:00:00+00:00,210 Olsson,0.0,101
2023-12-07 00:00:00+00:00,210 Olsson,32517.11,102
2023-12-14 00:00:00+00:00,210 Olsson,172871.317,103
2023-12-21 00:00:00+00:00,210 Olsson,176207.969,104
2023-12-28 00:00:00+00:00,210 Olsson,188062.525,105
2024-01-04 00:00:00+00:00,210 Olsson,214004.174,106
2024-01-11 00:00:00+00:00,210 Olsson,191432.974,107
2024-01-18 00:00:00+00:00,210 Olsson,197661.732,108
2024-01-25 00:00:00+00:00,210 Olsson,148624.491,109
2024-02-01 00:00:00+00:00,210 Olsson,156356.677,110
2024-02-08 00:00:00+00:00,210 Olsson,183951.059,111
2024-02-15 00:00:00+00:00,210 Olsson,164465.482,112
2024-02-22 00:00:00+00:00,210 Olsson,199369.756,113
2024-02-29 00:00:00+00:00,210 Olsson,208440.694,114
2024-03-07 00:00:00+00:00,210 Olsson,203981.883,115
2024-03-14 00:00:00+00:00,210 Olsson,222044.5,116
2024-03-21 00:00:00+00:00,210 Olsson,222198.058,117
2024-03-28 00:00:00+00:00,210 Olsson,220088.943,118
2024-04-04 00:00:00+00:00,210 Olsson,225012.291,119
2024-04-11 00:00:00+00:00,210 Olsson,213348.133,120
2024-04-18 00:00:00+00:00,210 Olsson,212259.42,121
2024-04-25 00:00:00+00:00,210 Olsson,225262.564,122
2024-05-02 00:00:00+00:00,210 Olsson,245226.555,123
2024-05-09 00:00:00+00:00,210 Olsson,235463.868,124
2024-05-16 00:00:00+00:00,210 Olsson,267551.486,125
2024-05-23 00:00:00+00:00,210 Olsson,257670.989,126
2024-05-30 00:00:00+00:00,210 Olsson,251012.222,127
2024-06-06 00:00:00+00:00,210 Olsson,245642.942,128
2024-06-13 00:00:00+00:00,210 Olsson,263409.869,129
2024-06-20 00:00:00+00:00,210 Olsson,264152.156,130
2024-06-27 00:00:00+00:00,210 Olsson,258704.243,131
2024-07-04 00:00:00+00:00,210 Olsson,255960.814,132
2024-07-11 00:00:00+00:00,210 Olsson,271137.877,133
2024-07-18 00:00:00+00:00,210 Olsson,235161.098,134
2024-07-25 00:00:00+00:00,210 Olsson,259504.741,135
2024-08-01 00:00:00+00:00,210 Olsson,252836.018,136
2024-08-08 00:00:00+00:00,210 Olsson,226527.49,137
2024-08-15 00:00:00+00:00,210 Olsson,239924.941,138
2024-08-22 00:00:00+00:00,210 Olsson,256329.62,139
2024-08-29 00:00:00+00:00,210 Olsson,249118.365,140
2024-09-05 00:00:00+00:00,210 Olsson,267214.762,141
2024-09-12 00:00:00+00:00,210 Olsson,259563.634,142
2024-09-19 00:00:00+00:00,210 Olsson,274623.281,143
2024-09-26 00:00:00+00:00,210 Olsson,243705.616,144
2024-10-03 00:00:00+00:00,210 Olsson,271331.455,145
2024-10-10 00:00:00+00:00,210 Olsson,265572.997,146
2024-10-17 00:00:00+00:00,210 Olsson,267982.891,147
2024-10-24 00:00:00+00:00,210 Olsson,279167.582,148
2024-10-31 00:00:00+00:00,210 Olsson,270703.429,149
2024-11-07 00:00:00+00:00,210 Olsson,271830.533,150
2024-11-14 00:00:00+00:00,210 Olsson,284367.953,151
2024-11-21 00:00:00+00:00,210 Olsson,267752.745,152
2024-11-28 00:00:00+00:00,210 Olsson,269670.457,153
2024-12-05 00:00:00+00:00,210 Olsson,269536.601,154
2024-12-12 00:00:00+00:00,210 Olsson,265910.737,155
2024-12-19 00:00:00+00:00,210 Olsson,275082.882,156
2024-12-26 00:00:00+00:00,210 Olsson,282091.331,157
2025-01-02 00:00:00+00:00,210 Olsson,301382.74,158
2025-01-09 00:00:00+00:00,210 Olsson,270509.545,159
2025-01-16 00:00:00+00:00,210 Olsson,268465.825,160
2025-01-23 00:00:00+00:00,210 Olsson,295888.058,161
2025-01-30 00:00:00+00:00,210 Olsson,289530.495,162
2025-02-06 00:00:00+00:00,210 Olsson,296276.679,163
2025-02-13 00:00:00+00:00,210 Olsson,158323.363,164
2025-02-20 00:00:00+00:00,210 Olsson,287354.715,165
2025-02-27 00:00:00+00:00,210 Olsson,290736.267,166
2025-03-06 00:00:00+00:00,210 Olsson,284223.222,167
2025-03-13 00:00:00+00:00,210 Olsson,288896.905,168
2025-03-20 00:00:00+00:00,210 Olsson,290890.751,169
2025-03-27 00:00:00+00:00,210 Olsson,316254.099,170
2025-04-03 00:00:00+00:00,210 Olsson,299257.945,171
2025-04-10 00:00:00+00:00,210 Olsson,286088.756,172
2025-04-17 00:00:00+00:00,210 Olsson,288603.134,173
2025-04-24 00:00:00+00:00,210 Olsson,302979.79,174
2025-05-01 00:00:00+00:00,210 Olsson,287680.7,175
2025-05-08 00:00:00+00:00,210 Olsson,304856.542,176
2025-05-15 00:00:00+00:00,210 Olsson,314465.407,177
2025-05-22 00:00:00+00:00,210 Olsson,299884.154,178
2025-05-29 00:00:00+00:00,210 Olsson,293518.71,179
2025-06-05 00:00:00+00:00,210 Olsson,294448.641,180
2025-06-12 00:00:00+00:00,210 Olsson,304318.096,181
2025-06-19 00:00:00+00:00,210 Olsson,290077.01,182
2025-06-26 00:00:00+00:00,210 Olsson,303397.729,183
2025-07-03 00:00:00+00:00,210 Olsson,315786.288,184
2025-07-10 00:00:00+00:00,210 Olsson,316848.413,185
2025-07-17 00:00:00+00:00,210 Olsson,322099.708,186
2025-07-24 00:00:00+00:00,210 Olsson,295591.309,187
2025-07-31 00:00:00+00:00,210 Olsson,318942.661,188
2025-08-07 00:00:00+00:00,210 Olsson,319935.961,189
2025-08-14 00:00:00+00:00,210 Olsson,309585.933,190
2025-08-21 00:00:00+00:00,210 Olsson,300756.93,191
2025-08-28 00:00:00+00:00,210 Olsson,304517.296,192
2025-09-04 00:00:00+00:00,210 Olsson,302437.473,193
2025-09-11 00:00:00+00:00,210 Olsson,316498.946,194
2025-09-18 00:00:00+00:00,210 Olsson,309732.054,195
2025-09-25 00:00:00+00:00,210 Olsson,262826.668,196
2021-12-30 00:00:00+00:00,211 Olsson,13164.204,1
2022-01-06 00:00:00+00:00,211 Olsson,18196.763,2
2022-01-13 00:00:00+00:00,211 Olsson,18451.641,3
2022-01-20 00:00:00+00:00,211 Olsson,18593.591,4
2022-01-27 00:00:00+00:00,211 Olsson,18887.531,5
2022-02-03 00:00:00+00:00,211 Olsson,19154.231,6
2022-02-10 00:00:00+00:00,211 Olsson,19501.79,7
2022-02-17 00:00:00+00:00,211 Olsson,19468.178,8
2022-02-24 00:00:00+00:00,211 Olsson,19546.047,9
2022-03-03 00:00:00+00:00,211 Olsson,19861.12,10
2022-03-10 00:00:00+00:00,211 Olsson,19595.642,11
2022-03-17 00:00:00+00:00,211 Olsson,19947.568,12
2022-03-24 00:00:00+00:00,211 Olsson,19769.537,13
2022-03-31 00:00:00+00:00,211 Olsson,19931.052,14
2022-04-07 00:00:00+00:00,211 Olsson,6861.425,15
2022-04-14 00:00:00+00:00,211 Olsson,0.0,16
2022-04-21 00:00:00+00:00,211 Olsson,0.0,17
2022-04-28 00:00:00+00:00,211 Olsson,0.0,18
2022-05-05 00:00:00+00:00,211 Olsson,0.0,19
2022-05-12 00:00:00+00:00,211 Olsson,17583.64,20
2022-05-19 00:00:00+00:00,211 Olsson,20121.148,21
2022-05-26 00:00:00+00:00,211 Olsson,20164.731,22
2022-06-02 00:00:00+00:00,211 Olsson,19247.03,23
2022-06-09 00:00:00+00:00,211 Olsson,20532.385,24
2022-06-16 00:00:00+00:00,211 Olsson,20706.327,25
2022-06-23 00:00:00+00:00,211 Olsson,21093.841,26
2022-06-30 00:00:00+00:00,211 Olsson,21508.63,27
2022-07-07 00:00:00+00:00,211 Olsson,21229.81,28
2022-07-14 00:00:00+00:00,211 Olsson,13858.207,29
2022-07-21 00:00:00+00:00,211 Olsson,22334.987,30
2022-07-28 00:00:00+00:00,211 Olsson,22357.613,31
2022-08-04 00:00:00+00:00,211 Olsson,22284.681,32
2022-08-11 00:00:00+00:00,211 Olsson,22198.194,33
2022-08-18 00:00:00+00:00,211 Olsson,22014.314,34
2022-08-25 00:00:00+00:00,211 Olsson,21743.457,35
2022-09-01 00:00:00+00:00,211 Olsson,20761.268,36
2022-09-08 00:00:00+00:00,211 Olsson,20976.358,37
2022-09-15 00:00:00+00:00,211 Olsson,22174.676,38
2022-09-22 00:00:00+00:00,211 Olsson,21227.502,39
2022-09-29 00:00:00+00:00,211 Olsson,16217.736,40
2022-10-06 00:00:00+00:00,211 Olsson,3227.386,41
2022-10-13 00:00:00+00:00,211 Olsson,19047.265,42
2022-10-20 00:00:00+00:00,211 Olsson,14913.252,43
2022-10-27 00:00:00+00:00,211 Olsson,21412.456,44
2022-11-03 00:00:00+00:00,211 Olsson,21498.756,45
2022-11-10 00:00:00+00:00,211 Olsson,21876.076,46
2022-11-17 00:00:00+00:00,211 Olsson,22166.503,47
2022-11-24 00:00:00+00:00,211 Olsson,22103.891,48
2022-12-01 00:00:00+00:00,211 Olsson,21580.212,49
2022-12-08 00:00:00+00:00,211 Olsson,22180.261,50
2022-12-15 00:00:00+00:00,211 Olsson,21657.515,51
2022-12-22 00:00:00+00:00,211 Olsson,21844.106,52
2022-12-29 00:00:00+00:00,211 Olsson,22164.164,53
2023-01-05 00:00:00+00:00,211 Olsson,22876.703,54
2023-01-12 00:00:00+00:00,211 Olsson,21489.461,55
2023-01-19 00:00:00+00:00,211 Olsson,22662.145,56
2023-01-26 00:00:00+00:00,211 Olsson,21932.868,57
2023-02-02 00:00:00+00:00,211 Olsson,22514.395,58
2023-02-09 00:00:00+00:00,211 Olsson,20316.547,59
2023-02-16 00:00:00+00:00,211 Olsson,22210.393,60
2023-02-23 00:00:00+00:00,211 Olsson,17950.422,61
2023-03-02 00:00:00+00:00,211 Olsson,21359.691,62
2023-03-09 00:00:00+00:00,211 Olsson,14906.766,63
2023-03-16 00:00:00+00:00,211 Olsson,2750.584,64
2023-03-23 00:00:00+00:00,211 Olsson,24796.252,65
2023-03-30 00:00:00+00:00,211 Olsson,24656.226,66
2023-04-06 00:00:00+00:00,211 Olsson,25060.11,67
2023-04-13 00:00:00+00:00,211 Olsson,25033.589,68
2023-04-20 00:00:00+00:00,211 Olsson,25249.941,69
2023-04-27 00:00:00+00:00,211 Olsson,23363.581,70
2023-05-04 00:00:00+00:00,211 Olsson,25463.959,71
2023-05-11 00:00:00+00:00,211 Olsson,25373.099,72
2023-05-18 00:00:00+00:00,211 Olsson,25521.899,73
2023-05-25 00:00:00+00:00,211 Olsson,25583.015,74
2023-06-01 00:00:00+00:00,211 Olsson,25814.273,75
2023-06-08 00:00:00+00:00,211 Olsson,25650.097,76
2023-06-15 00:00:00+00:00,211 Olsson,25881.894,77
2023-06-22 00:00:00+00:00,211 Olsson,24663.525,78
2023-06-29 00:00:00+00:00,211 Olsson,25936.119,79
2023-07-06 00:00:00+00:00,211 Olsson,26150.959,80
2023-07-13 00:00:00+00:00,211 Olsson,26206.85,81
2023-07-20 00:00:00+00:00,211 Olsson,26039.521,82
2023-07-27 00:00:00+00:00,211 Olsson,26079.743,83
2023-08-03 00:00:00+00:00,211 Olsson,26201.563,84
2023-08-10 00:00:00+00:00,211 Olsson,26255.05,85
2023-08-17 00:00:00+00:00,211 Olsson,26448.87,86
2023-08-24 00:00:00+00:00,211 Olsson,26415.093,87
2023-08-31 00:00:00+00:00,211 Olsson,26095.873,88
2023-09-07 00:00:00+00:00,211 Olsson,26624.743,89
2023-09-14 00:00:00+00:00,211 Olsson,26589.993,90
2023-09-21 00:00:00+00:00,211 Olsson,26724.253,91
2023-09-28 00:00:00+00:00,211 Olsson,26808.803,92
2023-10-05 00:00:00+00:00,211 Olsson,26774.643,93
2023-10-12 00:00:00+00:00,211 Olsson,27025.348,94
2023-10-19 00:00:00+00:00,211 Olsson,27078.587,95
2023-10-26 00:00:00+00:00,211 Olsson,26985.616,96
2023-11-02 00:00:00+00:00,211 Olsson,27020.07,97
2023-11-09 00:00:00+00:00,211 Olsson,27482.035,98
2023-11-16 00:00:00+00:00,211 Olsson,21706.083,99
2023-11-23 00:00:00+00:00,211 Olsson,0.0,100
2023-11-30 00:00:00+00:00,211 Olsson,0.0,101
2023-12-07 00:00:00+00:00,211 Olsson,3121.186,102
2023-12-14 00:00:00+00:00,211 Olsson,16537.564,103
2023-12-21 00:00:00+00:00,211 Olsson,16807.258,104
2023-12-28 00:00:00+00:00,211 Olsson,17838.339,105
2024-01-04 00:00:00+00:00,211 Olsson,20294.545,106
2024-01-11 00:00:00+00:00,211 Olsson,17982.602,107
2024-01-18 00:00:00+00:00,211 Olsson,18494.594,108
2024-01-25 00:00:00+00:00,211 Olsson,13907.151,109
2024-02-01 00:00:00+00:00,211 Olsson,14539.804,110
2024-02-08 00:00:00+00:00,211 Olsson,17018.297,111
2024-02-15 00:00:00+00:00,211 Olsson,15184.473,112
2024-02-22 00:00:00+00:00,211 Olsson,18389.88,113
2024-02-29 00:00:00+00:00,211 Olsson,19115.85,114
2024-03-07 00:00:00+00:00,211 Olsson,18550.123,115
2024-03-14 00:00:00+00:00,211 Olsson,20139.462,116
2024-03-21 00:00:00+00:00,211 Olsson,20106.772,117
2024-03-28 00:00:00+00:00,211 Olsson,19782.24,118
2024-04-04 00:00:00+00:00,211 Olsson,20130.288,119
2024-04-11 00:00:00+00:00,211 Olsson,19054.357,120
2024-04-18 00:00:00+00:00,211 Olsson,18862.734,121
2024-04-25 00:00:00+00:00,211 Olsson,20043.956,122
2024-05-02 00:00:00+00:00,211 Olsson,21750.228,123
2024-05-09 00:00:00+00:00,211 Olsson,20774.916,124
2024-05-16 00:00:00+00:00,211 Olsson,23517.528,125
2024-05-23 00:00:00+00:00,211 Olsson,22492.278,126
2024-05-30 00:00:00+00:00,211 Olsson,21926.54,127
2024-06-06 00:00:00+00:00,211 Olsson,21379.527,128
2024-06-13 00:00:00+00:00,211 Olsson,22869.564,129
2024-06-20 00:00:00+00:00,211 Olsson,22814.558,130
2024-06-27 00:00:00+00:00,211 Olsson,22286.702,131
2024-07-04 00:00:00+00:00,211 Olsson,21951.406,132
2024-07-11 00:00:00+00:00,211 Olsson,23147.641,133
2024-07-18 00:00:00+00:00,211 Olsson,20100.237,134
2024-07-25 00:00:00+00:00,211 Olsson,22013.901,135
2024-08-01 00:00:00+00:00,211 Olsson,21409.415,136
2024-08-08 00:00:00+00:00,211 Olsson,19137.157,137
2024-08-15 00:00:00+00:00,211 Olsson,20171.023,138
2024-08-22 00:00:00+00:00,211 Olsson,21483.805,139
2024-08-29 00:00:00+00:00,211 Olsson,20821.534,140
2024-09-05 00:00:00+00:00,211 Olsson,22261.487,141
2024-09-12 00:00:00+00:00,211 Olsson,21511.762,142
2024-09-19 00:00:00+00:00,211 Olsson,22712.331,143
2024-09-26 00:00:00+00:00,211 Olsson,20066.567,144
2024-10-03 00:00:00+00:00,211 Olsson,22339.129,145
2024-10-10 00:00:00+00:00,211 Olsson,21731.267,146
2024-10-17 00:00:00+00:00,211 Olsson,21915.775,147
2024-10-24 00:00:00+00:00,211 Olsson,22750.761,148
2024-10-31 00:00:00+00:00,211 Olsson,22067.562,149
2024-11-07 00:00:00+00:00,211 Olsson,22086.587,150
2024-11-14 00:00:00+00:00,211 Olsson,23069.975,151
2024-11-21 00:00:00+00:00,211 Olsson,21629.784,152
2024-11-28 00:00:00+00:00,211 Olsson,21716.307,153
2024-12-05 00:00:00+00:00,211 Olsson,21607.655,154
2024-12-12 00:00:00+00:00,211 Olsson,21239.483,155
2024-12-19 00:00:00+00:00,211 Olsson,21997.436,156
2024-12-26 00:00:00+00:00,211 Olsson,22472.861,157
2025-01-02 00:00:00+00:00,211 Olsson,24013.975,158
2025-01-09 00:00:00+00:00,211 Olsson,21404.171,159
2025-01-16 00:00:00+00:00,211 Olsson,21203.437,160
2025-01-23 00:00:00+00:00,211 Olsson,23365.637,161
2025-01-30 00:00:00+00:00,211 Olsson,22808.401,162
2025-02-06 00:00:00+00:00,211 Olsson,23251.923,163
2025-02-13 00:00:00+00:00,211 Olsson,12359.176,164
2025-02-20 00:00:00+00:00,211 Olsson,22390.54,165
2025-02-27 00:00:00+00:00,211 Olsson,22534.088,166
2025-03-06 00:00:00+00:00,211 Olsson,21980.841,167
2025-03-13 00:00:00+00:00,211 Olsson,22285.471,168
2025-03-20 00:00:00+00:00,211 Olsson,22307.77,169
2025-03-27 00:00:00+00:00,211 Olsson,24244.522,170
2025-04-03 00:00:00+00:00,211 Olsson,22823.023,171
2025-04-10 00:00:00+00:00,211 Olsson,21718.2,172
2025-04-17 00:00:00+00:00,211 Olsson,21863.035,173
2025-04-24 00:00:00+00:00,211 Olsson,22898.27,174
2025-05-01 00:00:00+00:00,211 Olsson,21708.519,175
2025-05-08 00:00:00+00:00,211 Olsson,22931.496,176
2025-05-15 00:00:00+00:00,211 Olsson,23606.399,177
2025-05-22 00:00:00+00:00,211 Olsson,22377.013,178
2025-05-29 00:00:00+00:00,211 Olsson,21923.376,179
2025-06-05 00:00:00+00:00,211 Olsson,21945.045,180
2025-06-12 00:00:00+00:00,211 Olsson,22580.217,181
2025-06-19 00:00:00+00:00,211 Olsson,21404.592,182
2025-06-26 00:00:00+00:00,211 Olsson,22340.017,183
